Date,Open,High,Low,Close,Adj Close,Volume
2002-10-11,4.356570,4.383774,4.347826,4.365314,3.215298,4487
2002-10-14,4.001943,4.547971,4.001943,4.436239,3.267538,3355
2002-10-15,4.436239,4.436239,4.436239,4.436239,3.267538,0
2002-10-16,4.356570,4.432353,4.356570,4.396405,3.238198,3602
2002-10-17,4.427495,4.436239,4.347826,4.427495,3.261097,22664
2002-10-18,4.347826,4.436239,4.347826,4.392518,3.235335,17857
2002-10-21,4.347826,4.449842,4.347826,4.436239,3.267538,50896
2002-10-22,4.365314,4.436239,4.259412,4.268156,3.143736,8614
2002-10-23,4.427495,4.427495,4.237065,4.250667,3.130854,71172
2002-10-24,4.174884,4.259412,4.170026,4.197230,3.091495,21418
2002-10-25,4.170026,4.259412,3.997085,4.179742,3.078614,125722
2002-10-28,4.170026,4.250667,4.170026,4.245810,3.127276,3983
2002-10-29,3.820257,4.179742,3.820257,4.174884,3.075036,4271
2002-10-30,4.361428,4.361428,4.174884,4.174884,3.075036,4425
2002-10-31,3.673548,4.259412,3.673548,4.232207,3.117258,15284
2002-11-01,4.135049,4.259412,4.135049,4.259412,3.137295,7873
2002-11-04,4.081612,4.081612,4.081612,4.081612,3.006335,1029
2002-11-05,4.086470,4.254554,4.086470,4.103959,3.022795,8820
2002-11-06,4.103959,4.103959,4.103959,4.103959,3.022795,0
2002-11-07,4.170026,4.170026,4.064124,4.068010,2.996317,9489
2002-11-08,4.046635,4.086470,4.046635,4.081612,3.006335,7719
2002-11-11,3.953364,4.117561,3.953364,4.117561,3.032814,13431
2002-11-12,4.024289,4.126305,4.019431,4.099101,3.019218,41427
2002-11-13,4.019431,4.245810,4.019431,4.201117,3.094357,13194
2002-11-14,4.223463,4.223463,4.036920,4.197230,3.091495,9129
2002-11-15,3.993198,4.241923,3.789166,4.064124,2.993454,11157
2002-11-18,4.170026,4.170026,4.090357,4.095214,3.016355,2058
2002-11-19,4.095214,4.095214,4.095214,4.095214,3.016355,0
2002-11-20,4.152538,4.170026,4.152538,4.152538,3.058577,5403
2002-11-21,4.166140,4.237065,4.166140,4.237065,3.120835,6329
2002-11-22,4.347826,4.347826,4.157396,4.170026,3.071457,18011
2002-11-25,4.205975,4.547971,4.170026,4.259412,3.137295,25731
2002-11-26,4.614039,4.614039,4.201117,4.245810,3.127276,9263
2002-11-27,4.241923,4.347826,4.241923,4.276900,3.150175,11115
2002-11-28,4.263298,4.303133,4.205975,4.241923,3.124413,18228
2002-11-29,4.259412,4.259412,4.170026,4.170026,3.071457,24187
2002-12-02,4.130191,4.512023,4.130191,4.436239,3.267538,141511
2002-12-03,4.010687,4.614039,4.010687,4.361428,3.212435,75691
2002-12-04,4.525625,4.525625,4.268156,4.387660,3.231756,8357
2002-12-05,4.392518,4.436239,4.347826,4.347826,3.202417,3128
2002-12-06,4.347826,4.392518,4.290502,4.352683,3.205995,5352
2002-12-09,4.343939,4.343939,4.237065,4.263298,3.140158,18526
2002-12-10,4.259412,4.347826,4.259412,4.307991,3.173076,13637
2002-12-11,4.321593,4.347826,4.276900,4.276900,3.150175,45883
2002-12-12,4.272042,4.325479,4.259412,4.312849,3.176654,28335
2002-12-13,4.268156,4.347826,4.268156,4.343939,3.199553,7204
2002-12-16,4.392518,4.392518,4.285644,4.392518,3.235335,8491
2002-12-17,4.276900,4.303133,4.268156,4.281758,3.153754,84913
2002-12-18,4.259412,4.294389,4.250667,4.259412,3.137295,38895
2002-12-19,4.281758,4.281758,4.214719,4.272042,3.146598,9777
2002-12-20,4.170026,4.281758,4.170026,4.241923,3.124413,7204
2002-12-23,4.241923,4.250667,4.219577,4.245810,3.127276,7204
2002-12-24,4.197230,4.250667,4.170026,4.201117,3.094357,7770
2002-12-25,4.201117,4.201117,4.201117,4.201117,3.094357,0
2002-12-26,4.210833,4.259412,4.210833,4.237065,3.120835,42528
2002-12-27,4.259412,4.285644,4.170026,4.210833,3.101514,65048
2002-12-30,4.254554,4.254554,4.179742,4.214719,3.104377,26142
2002-12-31,4.192373,4.418751,4.192373,4.268156,3.143736,22077
2003-01-01,4.392518,4.392518,4.303133,4.347826,3.202417,37001
2003-01-02,4.347826,4.370172,4.347826,4.347826,3.202417,20327
2003-01-03,4.259412,4.370172,4.259412,4.361428,3.212435,7832
2003-01-06,4.081612,4.325479,4.081612,4.307991,3.173076,8326
2003-01-07,4.170026,4.370172,4.170026,4.347826,3.202417,11712
2003-01-08,4.174884,4.378916,4.174884,4.347826,3.202417,27367
2003-01-09,4.259412,4.365314,4.223463,4.272042,3.146598,59233
2003-01-10,4.170026,4.356570,4.170026,4.307991,3.173076,19596
2003-01-13,4.325479,4.343939,4.232207,4.343939,3.199553,9541
2003-01-14,4.347826,4.778236,4.259412,4.712169,3.470776,138526
2003-01-15,4.641243,4.778236,4.436239,4.591692,3.382038,382829
2003-01-16,4.591692,4.591692,4.458586,4.458586,3.283998,55939
2003-01-17,4.480932,4.480932,4.432353,4.432353,3.264675,26986
2003-01-20,4.392518,4.436239,4.312849,4.347826,3.202417,27480
2003-01-21,4.343939,4.480932,4.343939,4.365314,3.215298,9582
2003-01-22,4.347826,4.658732,4.347826,4.370172,3.218876,13390
2003-01-23,4.427495,4.436239,4.375030,4.387660,3.231756,55116
2003-01-24,4.356570,4.365314,4.343939,4.343939,3.199553,20595
2003-01-27,4.356570,4.392518,4.303133,4.343939,3.199553,31083
2003-01-28,4.285644,4.365314,4.281758,4.303133,3.169498,75701
2003-01-29,3.993198,4.370172,3.993198,4.347826,3.202417,7204
2003-01-30,4.285644,4.375030,4.281758,4.285644,3.156616,13894
2003-01-31,4.427495,4.427495,4.299247,4.303133,3.169498,8234
2003-02-03,4.294389,4.405149,4.232207,4.375030,3.222454,44257
2003-02-04,4.281758,4.392518,4.276900,4.339081,3.195976,28571
2003-02-05,4.383774,4.423609,4.312849,4.347826,3.202417,22242
2003-02-06,4.339081,4.347826,4.312849,4.343939,3.199553,16879
2003-02-07,4.307991,4.347826,4.307991,4.330337,3.189535,92406
2003-02-10,4.259412,4.392518,4.259412,4.383774,3.228895,382706
2003-02-11,4.347826,4.383774,4.316735,4.325479,3.185957,72695
2003-02-12,4.347826,4.698566,4.347826,4.467330,3.290438,127307
2003-02-13,4.467330,4.467330,4.467330,4.467330,3.290438,0
2003-02-14,4.259412,4.436239,4.259412,4.401263,3.241776,87517
2003-02-17,4.658732,4.658732,4.347826,4.489676,3.306896,123273
2003-02-18,4.477046,4.538256,4.477046,4.508136,3.320494,141964
2003-02-19,5.324265,5.324265,4.099101,4.587806,3.379176,48117
2003-02-20,4.445955,4.641243,4.445955,4.560602,3.359139,30455
2003-02-21,4.525625,4.560602,4.458586,4.525625,3.333376,11692
2003-02-24,4.512023,4.614039,4.503279,4.569346,3.365579,53510
2003-02-25,4.281758,4.596550,4.281758,4.508136,3.320494,39173
2003-02-26,4.170026,4.614039,4.170026,4.436239,3.267538,25535
2003-02-27,4.600437,4.600437,4.436239,4.525625,3.333376,25988
2003-02-28,4.489676,4.569346,4.401263,4.525625,3.333376,36456
2003-03-03,4.392518,4.525625,4.392518,4.480932,3.300457,31670
2003-03-04,4.392518,4.480932,4.392518,4.410007,3.248217,6607
2003-03-05,4.414865,4.445955,4.347826,4.375030,3.222454,28201
2003-03-06,4.392518,4.480932,4.343939,4.361428,3.212435,72665
2003-03-07,4.325479,4.347826,4.303133,4.321593,3.183095,58718
2003-03-10,4.285644,4.436239,4.276900,4.303133,3.169498,48076
2003-03-11,4.259412,4.365314,4.259412,4.321593,3.183095,17836
2003-03-12,4.347826,4.347826,4.303133,4.330337,3.189535,10405
2003-03-13,4.285644,4.418751,4.214719,4.250667,3.130854,81331
2003-03-14,4.250667,4.250667,4.250667,4.250667,3.130854,0
2003-03-17,4.259412,4.347826,4.241923,4.334223,3.192397,13894
2003-03-18,4.334223,4.334223,4.334223,4.334223,3.192397,0
2003-03-19,4.276900,4.347826,4.276900,4.334223,3.192397,10549
2003-03-20,4.347826,4.352683,4.303133,4.352683,3.205995,8491
2003-03-21,4.312849,4.356570,4.303133,4.334223,3.192397,22355
2003-03-24,4.312849,4.312849,4.312849,4.312849,3.176654,1029
2003-03-25,4.312849,4.312849,4.214719,4.245810,3.127276,18361
2003-03-26,4.254554,4.436239,4.237065,4.263298,3.140158,107762
2003-03-27,4.268156,4.272042,4.259412,4.263298,3.140158,14368
2003-03-28,4.241923,4.299247,4.188486,4.268156,3.143736,154974
2003-03-31,4.281758,4.281758,4.174884,4.219577,3.107954,39482
2003-04-01,4.241923,4.254554,4.223463,4.241923,3.124413,213569
2003-04-02,4.219577,4.272042,4.219577,4.241923,3.124413,176289
2003-04-03,4.653874,4.653874,4.228321,4.299247,3.166635,29024
2003-04-04,4.339081,4.343939,4.303133,4.321593,3.183095,23672
2003-04-07,4.347826,4.436239,4.294389,4.303133,3.169498,123612
2003-04-08,4.325479,4.325479,4.268156,4.312849,3.176654,15747
2003-04-09,4.339081,4.347826,4.259412,4.268156,3.143736,85118
2003-04-10,4.237065,4.303133,4.214719,4.237065,3.120835,40140
2003-04-11,4.299247,4.347826,4.241923,4.259412,3.137295,87692
2003-04-15,4.228321,4.343939,4.223463,4.321593,3.183095,8254
2003-04-16,4.259412,4.347826,4.259412,4.343939,3.199553,32287
2003-04-17,4.436239,4.436239,4.281758,4.343939,3.199553,37258
2003-04-18,4.343939,4.343939,4.343939,4.343939,3.199553,0
2003-04-21,4.219577,4.392518,4.219577,4.378916,3.225317,21511
2003-04-22,4.303133,4.303133,4.290502,4.303133,3.169498,132742
2003-04-23,4.347826,4.347826,4.307991,4.325479,3.185957,14316
2003-04-24,4.343939,4.520767,4.343939,4.441097,3.271116,39090
2003-04-25,4.525625,4.525625,4.401263,4.454700,3.281136,66952
2003-04-28,4.622783,4.622783,4.436239,4.458586,3.283998,20060
2003-04-29,4.458586,4.512023,4.436239,4.458586,3.283998,19514
2003-04-30,4.596550,4.596550,4.418751,4.485790,3.304034,11537
2003-05-01,4.485790,4.485790,4.485790,4.485790,3.304034,0
2003-05-02,4.769492,4.769492,4.436239,4.560602,3.359139,58049
2003-05-05,4.569346,4.871508,4.569346,4.835559,3.561659,154099
2003-05-06,4.791838,4.857906,4.667476,4.681078,3.447875,54529
2003-05-07,4.702453,4.818071,4.618897,4.702453,3.463619,115008
2003-05-08,4.778236,4.814185,4.720913,4.752003,3.500116,87239
2003-05-09,4.747145,5.101773,4.747145,5.009472,3.689756,615501
2003-05-12,4.968666,5.101773,4.880252,5.070682,3.734841,416825
2003-05-13,4.658732,5.066796,4.658732,5.044449,3.715519,123273
2003-05-14,5.058051,5.058051,4.791838,4.978382,3.666857,110767
2003-05-15,5.146465,5.146465,4.995870,5.004615,3.686179,79386
2003-05-16,5.058051,5.075540,4.747145,4.747145,3.496538,62094
2003-05-19,4.752003,4.835559,4.702453,4.702453,3.463619,97624
2003-05-20,4.702453,4.702453,4.645129,4.662618,3.434279,68445
2003-05-21,4.658732,4.826815,4.658732,4.818071,3.548778,344479
2003-05-22,4.525625,4.951178,4.525625,4.880252,3.594579,97037
2003-05-23,5.101773,5.120233,4.942433,5.075540,3.738419,147419
2003-05-26,4.995870,5.097886,4.995870,5.093028,3.751300,166553
2003-05-27,5.022103,5.137721,5.013359,5.049307,3.719096,92632
2003-05-28,5.058051,5.234879,5.018217,5.115375,3.767760,109769
2003-05-29,5.101773,5.191158,5.101773,5.151323,3.794237,58358
2003-05-30,5.146465,5.399076,5.146465,5.346611,3.938077,172214
2003-06-02,5.501093,5.501093,5.412679,5.488462,4.042560,142077
2003-06-03,5.417537,5.501093,5.257226,5.279572,3.888701,114565
2003-06-04,5.279572,5.297060,5.191158,5.262084,3.875819,19277
2003-06-05,5.315521,5.315521,5.146465,5.186300,3.820000,34140
2003-06-06,5.142579,5.324265,5.142579,5.248481,3.865799,72407
2003-06-09,5.146465,5.191158,5.137721,5.191158,3.823577,16992
2003-06-10,5.195044,5.195044,5.120233,5.128977,3.777779,35138
2003-06-11,5.146465,5.230993,5.120233,5.203789,3.832882,54859
2003-06-12,5.319407,5.346611,5.230993,5.248481,3.865799,40470
2003-06-13,5.120233,5.279572,5.120233,5.142579,3.787797,143662
2003-06-16,5.111488,5.288316,5.111488,5.230993,3.852919,34521
2003-06-17,5.262084,5.333009,5.101773,5.253339,3.869377,102544
2003-06-18,5.319407,5.448627,5.253339,5.262084,3.875819,65480
2003-06-19,5.234879,5.953849,5.234879,5.652659,4.163500,972589
2003-06-20,5.670148,5.727471,5.461258,5.559387,4.094800,186654
2003-06-23,5.568132,5.634199,5.501093,5.523439,4.068321,63597
2003-06-24,5.501093,5.616711,5.497206,5.576876,4.107681,76627
2003-06-25,5.545785,5.599222,5.461258,5.474860,4.032541,78223
2003-06-26,5.501093,5.540927,5.426281,5.435025,4.003200,40583
2003-06-27,5.412679,5.497206,5.367986,5.408792,3.983877,40706
2003-06-30,5.497206,5.540927,5.372844,5.377702,3.960978,84130
2003-07-01,5.501093,5.540927,5.426281,5.528297,4.071900,65408
2003-07-02,5.656546,5.670148,5.443769,5.607966,4.130580,118137
2003-07-03,5.665290,5.696380,5.545785,5.550643,4.088359,71903
2003-07-04,5.474860,5.678892,5.474860,5.652659,4.163500,86631
2003-07-07,6.029633,6.029633,5.426281,5.661403,4.169940,168477
2003-07-08,5.811999,5.811999,5.634199,5.785766,4.261540,141357
2003-07-09,5.989798,5.989798,5.616711,5.687636,4.189261,108174
2003-07-10,6.033519,6.033519,5.066796,5.163954,4.120269,88546
2003-07-11,5.101773,5.656546,5.018217,5.120233,4.085384,118723
2003-07-14,5.457371,5.457371,4.614039,4.959922,3.957472,99857
2003-07-15,4.924945,5.137721,4.720913,4.849162,3.869099,73354
2003-07-16,4.968666,4.968666,4.795725,4.835559,3.858245,53068
2003-07-17,5.058051,5.058051,4.702453,4.791838,3.823361,164278
2003-07-18,5.412679,5.412679,4.534369,4.857906,3.876075,30867
2003-07-21,5.080398,5.080398,4.702453,4.738401,3.780724,43681
2003-07-22,4.702453,4.786980,4.622783,4.641243,3.703203,41777
2003-07-23,4.653874,4.769492,4.653874,4.684964,3.738087,14594
2003-07-24,4.126305,4.618897,4.126305,4.596550,3.667542,29899
2003-07-25,4.614039,4.729657,4.614039,4.698566,3.748939,64214
2003-07-28,4.729657,4.924945,4.729657,4.862764,3.879951,60787
2003-07-29,4.702453,5.279572,4.702453,5.172698,4.127245,312562
2003-07-30,5.279572,5.297060,5.080398,5.172698,4.127245,133751
2003-07-31,6.033519,6.033519,4.880252,5.262084,4.198565,270003
2003-08-01,6.211318,6.211318,4.991012,5.324265,4.248180,256293
2003-08-04,4.924945,5.789652,4.924945,5.599222,4.467566,813488
2003-08-05,5.146465,5.745931,4.991012,5.355355,4.272986,278257
2003-08-06,5.403934,5.403934,5.222249,5.248481,4.187711,204028
2003-08-07,5.341753,5.612824,5.324265,5.510808,4.397019,244858
2003-08-08,6.299732,6.299732,5.501093,5.550643,4.428803,247030
2003-08-11,5.146465,5.576876,5.146465,5.457371,4.354383,105776
2003-08-12,5.336895,5.581734,5.336895,5.403934,4.311746,133298
2003-08-13,5.324265,5.523439,5.324265,5.497206,4.386167,139288
2003-08-14,6.389118,6.389118,5.412679,5.519553,4.403997,208134
2003-08-15,5.519553,5.519553,5.519553,5.519553,4.403997,0
2003-08-18,5.945105,6.012144,5.678892,5.843089,4.662143,578603
2003-08-19,6.122905,6.193830,5.767306,5.789652,4.619507,301837
2003-08-20,5.879038,5.989798,5.767306,5.798396,4.626483,308733
2003-08-21,5.678892,5.984940,5.678892,5.843089,4.662143,140297
2003-08-22,5.856691,6.122905,5.856691,5.918872,4.722610,372145
2003-08-25,5.945105,6.114160,5.687636,5.772164,4.605552,181096
2003-08-26,5.590478,5.940247,5.590478,5.860578,4.676097,94238
2003-08-27,5.856691,5.936361,5.789652,5.860578,4.676097,74538
2003-08-28,5.705125,5.856691,5.705125,5.777022,4.609430,49249
2003-08-29,5.767306,5.900412,5.723585,5.847947,4.666019,48837
2003-09-01,5.811999,5.936361,5.723585,5.794510,4.623383,94793
2003-09-02,5.777022,5.865435,5.777022,5.851833,4.669121,141017
2003-09-03,6.655331,6.655331,5.789652,5.825601,4.648190,91922
2003-09-04,5.945105,6.078212,5.777022,5.834345,4.655166,77883
2003-09-05,6.029633,6.122905,5.789652,6.060723,4.835791,147234
2003-09-08,6.033519,6.211318,5.931503,6.162739,4.917190,151989
2003-09-09,7.098372,7.098372,6.122905,6.268642,5.001688,156013
2003-09-10,6.051979,6.380374,5.945105,5.958707,4.754395,57946
2003-09-11,5.869322,6.033519,5.865435,5.927617,4.729589,21820
2003-09-12,5.945105,5.945105,5.780908,5.834345,4.655166,107052
2003-09-15,5.767306,5.891668,5.643915,5.741073,4.580747,67354
2003-09-16,5.803254,5.811999,5.612824,5.701238,4.548962,16107
2003-09-17,5.825601,5.825601,5.701238,5.727471,4.569893,19710
2003-09-18,5.501093,5.723585,5.501093,5.572018,4.445858,17291
2003-09-19,5.523439,5.656546,5.417537,5.514695,4.400121,107021
2003-09-22,5.590478,5.590478,5.421423,5.448627,4.347408,42281
2003-09-23,5.438911,5.550643,5.435025,5.545785,4.424928,13071
2003-09-24,5.523439,5.678892,5.421423,5.630313,4.492371,57123
2003-09-25,5.661403,5.678892,5.590478,5.656546,4.513301,42827
2003-09-26,5.665290,5.665290,5.510808,5.599222,4.467566,34099
2003-09-29,5.678892,5.696380,5.603109,5.665290,4.520279,46480
2003-09-30,5.670148,5.678892,5.607966,5.612824,4.478417,67117
2003-10-01,5.665290,5.723585,5.545785,5.625455,4.488496,67755
2003-10-02,5.625455,5.625455,5.625455,5.625455,4.488496,0
2003-10-03,5.639057,5.945105,5.603109,5.763419,4.598575,58409
2003-10-06,5.843089,5.843089,5.652659,5.718727,4.562916,68681
2003-10-07,5.678892,5.834345,5.678892,5.705125,4.552064,58831
2003-10-08,5.767306,5.777022,5.683750,5.701238,4.548962,68970
2003-10-09,5.767306,5.767306,5.554529,5.687636,4.538109,58667
2003-10-10,5.634199,5.767306,5.634199,5.727471,4.569893,77862
2003-10-13,5.767306,5.900412,5.634199,5.874180,4.686950,144866
2003-10-14,5.869322,5.989798,5.749817,5.918872,4.722610,100650
2003-10-15,5.945105,6.211318,5.834345,6.162739,4.917190,184287
2003-10-16,6.211318,6.211318,6.033519,6.043235,4.821838,110881
2003-10-17,6.012144,6.237551,6.012144,6.118047,4.881531,476079
2003-10-20,5.976196,6.256011,5.976196,6.202574,4.948973,127812
2003-10-21,6.216176,6.287102,6.126791,6.166626,4.920290,157269
2003-10-22,6.256011,6.299732,6.131649,6.145251,4.903235,136169
2003-10-23,6.145251,6.211318,6.140393,6.175370,4.927268,76329
2003-10-24,6.256011,6.256011,6.131649,6.197716,4.945097,36178
2003-10-27,6.193830,6.197716,6.016031,6.135535,4.895484,31700
2003-10-28,6.047121,6.193830,6.043235,6.122905,4.885405,73982
2003-10-29,6.086956,6.122905,6.078212,6.078212,4.849746,105292
2003-10-30,5.989798,6.149137,5.989798,6.122905,4.885405,40655
2003-10-31,6.038377,6.140393,6.038377,6.083070,4.853622,68650
2003-11-03,6.122905,6.211318,5.945105,6.064610,4.838893,83832
2003-11-04,6.060723,6.211318,5.945105,5.989798,4.779202,165832
2003-11-05,6.086956,6.175370,5.962594,6.007286,4.793154,55476
2003-11-06,6.069468,6.118047,6.033519,6.033519,4.814086,82340
2003-11-07,5.962594,6.299732,5.962594,6.171484,4.924167,331336
2003-11-10,6.118047,6.455185,6.118047,6.366771,5.079985,176794
2003-11-11,6.477532,6.565946,6.401748,6.517367,5.200144,232044
2003-11-12,6.432839,6.646587,6.432839,6.588292,5.256734,156898
2003-11-13,6.605780,6.743745,6.486276,6.584406,5.253632,165451
2003-11-14,6.557201,6.565946,6.259897,6.353169,5.069131,166275
2003-11-17,6.389118,6.699052,6.389118,6.655331,5.310224,126813
2003-11-18,6.703910,6.832159,6.664075,6.748603,5.384645,284196
2003-11-19,6.823415,6.823415,6.610638,6.699052,5.345108,129695
2003-11-20,6.876852,6.894340,6.641729,6.735001,5.373792,157814
2003-11-21,6.738887,6.738887,6.432839,6.593150,5.260609,39574
2003-11-24,6.699052,6.738887,6.486276,6.667962,5.320302,47407
2003-11-25,6.699052,6.868107,6.655331,6.788438,5.416428,68548
2003-11-26,6.788438,6.788438,6.788438,6.788438,5.416428,0
2003-11-27,6.876852,7.089628,6.832159,7.014816,5.597053,136087
2003-11-28,7.276171,7.276171,7.009958,7.245081,5.780779,105251
2003-12-01,7.626912,7.626912,7.014816,7.431624,5.929621,181384
2003-12-02,7.542385,8.859849,7.542385,8.615982,6.874609,637857
2003-12-03,8.757833,9.130920,8.615982,8.816128,7.034302,519277
2003-12-04,8.766577,9.130920,8.074811,8.660675,6.910268,249469
2003-12-05,8.785037,9.037648,8.562545,8.695652,6.938176,215895
2003-12-08,8.740344,8.961865,8.562545,8.638328,6.892437,125825
2003-12-09,8.864707,8.864707,8.296332,8.447898,6.740496,141532
2003-12-10,8.695652,8.859849,8.429438,8.447898,6.740496,128718
2003-12-11,8.518824,8.695652,8.097158,8.318678,6.637393,108904
2003-12-12,8.429438,8.651931,8.416808,8.589749,6.853677,114874
2003-12-15,8.456643,8.581005,8.278843,8.358513,6.669176,51040
2003-12-16,8.341025,8.429438,8.168083,8.270099,6.598630,64359
2003-12-17,8.168083,9.139664,8.079669,8.766577,6.994766,313633
2003-12-18,8.851105,8.873451,8.607238,8.709254,6.949028,60900
2003-12-19,8.949234,8.949234,8.434296,8.522710,6.800186,59964
2003-12-22,8.695652,8.847218,8.518824,8.602380,6.863754,156394
2003-12-23,8.607238,8.695652,8.429438,8.518824,6.797087,74517
2003-12-24,8.429438,8.522710,8.163225,8.451785,6.743596,79077
2003-12-25,8.451785,8.451785,8.451785,8.451785,6.743596,0
2003-12-26,8.766577,8.766577,8.456643,8.553801,6.824993,106753
2003-12-29,8.434296,8.695652,8.434296,8.664561,6.913369,143045
2003-12-30,8.518824,8.651931,8.429438,8.438183,6.732744,128779
2003-12-31,8.518824,8.518824,8.163225,8.287588,6.612586,71501
2004-01-01,8.669419,8.669419,8.358513,8.420694,6.718791,153831
2004-01-02,8.429438,8.589749,8.385717,8.482875,6.768403,127132
2004-01-05,8.518824,8.864707,8.349769,8.664561,6.913369,296959
2004-01-06,8.607238,8.651931,8.341025,8.380859,6.687006,239393
2004-01-07,8.252611,8.429438,7.853291,8.003886,6.386223,244302
2004-01-08,8.171969,8.341025,8.101044,8.199174,6.542041,90100
2004-01-09,8.695652,8.873451,8.163225,8.261355,6.591656,173932
2004-01-12,8.323536,8.376001,8.074811,8.230264,6.566847,126412
2004-01-13,8.376001,8.376001,7.986397,8.132135,6.488551,148839
2004-01-14,8.411950,8.669419,7.879523,8.034976,6.411030,508778
2004-01-15,8.567403,8.695652,7.897012,7.955307,6.347462,288591
2004-01-16,8.221520,8.221520,7.857177,8.038863,6.414130,172255
2004-01-19,7.870779,7.955307,7.502550,7.689094,6.135054,198315
2004-01-20,7.870779,7.919358,7.653145,7.710468,6.152108,35787
2004-01-21,7.870779,7.870779,7.369443,7.471459,5.961405,174931
2004-01-22,7.276171,7.373330,7.098372,7.182900,5.731165,211768
2004-01-23,7.445227,7.453971,7.111974,7.240223,5.776903,247894
2004-01-26,7.240223,7.240223,7.240223,7.240223,5.776903,0
2004-01-27,7.320864,7.604566,7.320864,7.524896,6.004041,76040
2004-01-28,7.919358,7.919358,7.231479,7.462715,5.954428,44988
2004-01-29,7.630799,7.630799,7.231479,7.320864,5.841247,26184
2004-01-30,7.284916,7.409278,7.054651,7.094486,5.660622,82659
