Date,Open,High,Low,Close,Adj Close,Volume
2002-11-15,8.750000,8.750000,8.580000,8.650000,7.772563,1400
2002-11-18,8.650000,8.650000,8.650000,8.650000,7.772563,0
2002-11-19,8.650000,8.650000,8.650000,8.650000,7.772563,0
2002-11-20,8.750000,8.750000,8.750000,8.750000,7.862421,150
2002-11-21,8.730000,8.930000,8.730000,8.930000,8.024161,1350
2002-11-22,8.630000,8.880000,8.630000,8.880000,7.979233,600
2002-11-25,8.550000,8.850000,8.550000,8.580000,7.709665,1600
2002-11-26,8.630000,8.630000,8.600000,8.600000,7.727637,700
2002-11-27,8.800000,8.800000,8.550000,8.700000,7.817492,1680
2002-11-28,8.900000,8.900000,8.900000,8.900000,7.997204,100
2002-11-29,8.780000,8.950000,8.780000,8.950000,8.042133,400
2002-12-02,8.630000,8.950000,8.630000,8.830000,7.934306,6300
2002-12-03,8.780000,8.780000,8.600000,8.630000,7.754593,3350
2002-12-04,8.530000,8.700000,8.530000,8.700000,7.817492,3101
2002-12-05,8.700000,8.700000,8.700000,8.700000,7.817492,0
2002-12-06,8.900000,9.000000,8.900000,9.000000,8.087060,1400
2002-12-09,9.150000,9.150000,9.150000,9.150000,8.221846,300
2002-12-10,9.000000,9.000000,8.750000,8.780000,7.889377,820
2002-12-11,9.500000,9.500000,9.000000,9.400000,8.446486,3500
2002-12-12,9.250000,9.380000,9.000000,9.030000,8.114018,172100
2002-12-13,9.250000,9.550000,9.250000,9.550000,8.581270,4550
2002-12-16,9.380000,10.000000,9.030000,9.550000,8.581270,6150
2002-12-17,9.130000,9.150000,9.130000,9.150000,8.221846,280
2002-12-18,9.200000,9.200000,9.200000,9.200000,8.266772,100
2002-12-19,9.200000,9.200000,9.130000,9.150000,8.221846,1000
2002-12-20,9.380000,9.500000,9.380000,9.500000,8.536343,65541
2002-12-23,9.380000,10.450000,9.330000,9.980000,8.967651,50657
2002-12-24,10.500000,10.500000,9.750000,9.980000,8.967651,7800
2002-12-25,9.980000,9.980000,9.980000,9.980000,8.967651,0
2002-12-26,9.680000,9.750000,9.650000,9.680000,8.698084,802
2002-12-27,9.550000,9.630000,9.550000,9.630000,8.653155,1300
2002-12-30,9.600000,9.600000,9.600000,9.600000,8.626199,300
2002-12-31,9.500000,9.630000,9.280000,9.630000,8.653155,3100
2003-01-01,9.650000,9.650000,9.630000,9.630000,8.653155,350
2003-01-02,9.750000,9.750000,9.530000,9.530000,8.563299,500
2003-01-03,9.250000,9.650000,9.250000,9.580000,8.608228,1025
2003-01-06,9.700000,9.750000,9.500000,9.530000,8.563299,1850
2003-01-07,9.500000,9.680000,9.500000,9.680000,8.698084,2100
2003-01-08,9.380000,9.680000,9.380000,9.630000,8.653155,2450
2003-01-09,9.500000,9.580000,9.500000,9.580000,8.608228,600
2003-01-10,9.480000,9.680000,9.480000,9.600000,8.626199,509
2003-01-13,9.580000,9.630000,9.550000,9.630000,8.653155,1660
2003-01-14,9.700000,9.700000,9.550000,9.550000,8.581270,625
2003-01-15,9.580000,9.630000,9.580000,9.630000,8.653155,550
2003-01-16,9.750000,9.830000,9.750000,9.830000,8.832867,1310
2003-01-17,9.580000,9.700000,9.580000,9.630000,8.653155,600
2003-01-20,9.750000,9.750000,9.630000,9.630000,8.653155,640
2003-01-21,9.500000,9.580000,9.500000,9.550000,8.581270,2900
2003-01-22,9.530000,9.630000,9.530000,9.580000,8.608228,800
2003-01-23,9.500000,9.630000,9.500000,9.630000,8.653155,4240
2003-01-24,9.580000,9.580000,9.550000,9.580000,8.608228,2100
2003-01-27,9.600000,9.700000,9.600000,9.630000,8.653155,600
2003-01-28,9.630000,9.630000,9.630000,9.630000,8.653155,0
2003-01-29,9.000000,9.500000,9.000000,9.500000,8.536343,200
2003-01-30,9.250000,9.250000,9.030000,9.250000,8.311702,1200
2003-01-31,9.250000,9.250000,9.250000,9.250000,8.311702,300
2003-02-03,9.000000,9.000000,9.000000,9.000000,8.087060,100
2003-02-04,9.000000,9.000000,9.000000,9.000000,8.087060,0
2003-02-05,9.250000,9.250000,9.100000,9.100000,8.176917,200
2003-02-06,9.100000,9.100000,9.100000,9.100000,8.176917,0
2003-02-07,9.480000,9.730000,9.250000,9.730000,8.743011,1775
2003-02-10,9.850000,9.850000,9.850000,9.850000,8.850840,300
2003-02-11,9.000000,10.100000,9.000000,10.050000,9.030551,268187
2003-02-12,9.500000,9.750000,9.500000,9.750000,8.760982,2700
2003-02-13,9.750000,9.750000,9.750000,9.750000,8.760982,0
2003-02-14,9.500000,9.500000,9.500000,9.500000,8.536343,30000
2003-02-17,9.750000,9.750000,9.750000,9.750000,8.760982,500
2003-02-18,9.350000,9.500000,9.350000,9.500000,8.536343,900
2003-02-19,9.080000,9.080000,9.050000,9.050000,8.131989,900
2003-02-20,9.000000,9.000000,9.000000,9.000000,8.087060,500
2003-02-21,9.000000,9.000000,9.000000,9.000000,8.087060,0
2003-02-24,8.950000,9.000000,8.950000,9.000000,8.087060,400
2003-02-25,8.300000,8.300000,8.300000,8.300000,7.458067,400
2003-02-26,7.530000,7.530000,7.500000,7.500000,6.739217,86000
2003-02-27,7.950000,8.250000,7.700000,8.250000,7.413139,14775
2003-02-28,8.250000,8.250000,8.250000,8.250000,7.413139,0
2003-03-03,8.250000,8.250000,8.250000,8.250000,7.413139,0
2003-03-04,8.000000,8.000000,7.750000,7.750000,6.963858,667
2003-03-05,7.750000,7.750000,7.750000,7.750000,6.963858,0
2003-03-06,8.450000,8.450000,8.450000,8.450000,7.592851,200
2003-03-07,8.450000,8.450000,8.450000,8.450000,7.592851,0
2003-03-10,8.100000,8.150000,7.750000,7.750000,6.963858,275
2003-03-11,7.530000,8.500000,7.530000,8.500000,7.637779,125100
2003-03-12,8.500000,8.500000,8.500000,8.500000,7.637779,0
2003-03-13,9.350000,9.350000,8.000000,9.350000,8.401558,15500
2003-03-14,9.350000,9.350000,9.350000,9.350000,8.401558,0
2003-03-17,9.700000,10.000000,9.050000,9.050000,8.131989,265180
2003-03-18,9.050000,9.050000,9.050000,9.050000,8.131989,0
2003-03-19,8.350000,8.350000,8.350000,8.350000,7.502995,100
2003-03-20,8.950000,9.000000,7.800000,7.800000,7.008786,650
2003-03-21,8.480000,8.480000,8.380000,8.380000,7.529953,125100
2003-03-24,8.380000,8.380000,8.380000,8.380000,7.529953,0
2003-03-25,7.950000,9.150000,7.750000,9.150000,8.221846,257100
2003-03-26,9.150000,9.150000,9.150000,9.150000,8.221846,0
2003-03-27,9.900000,9.900000,9.900000,9.900000,8.895766,100
2003-03-28,9.250000,9.480000,9.250000,9.480000,8.518371,249050
2003-03-31,9.480000,9.480000,9.480000,9.480000,8.518371,0
2003-04-01,9.480000,9.480000,9.480000,9.480000,8.518371,0
2003-04-02,9.050000,9.050000,9.050000,9.050000,8.131989,100
2003-04-03,9.050000,9.050000,9.050000,9.050000,8.131989,0
2003-04-04,9.700000,9.750000,9.700000,9.750000,8.760982,400
2003-04-07,9.750000,9.750000,9.250000,9.250000,8.311702,1600
2003-04-08,8.500000,8.500000,8.500000,8.500000,7.637779,94200
2003-04-09,9.300000,9.350000,9.300000,9.350000,8.401558,256510
2003-04-10,10.000000,10.000000,10.000000,10.000000,8.985623,30000
2003-04-11,10.000000,10.000000,10.000000,10.000000,8.985623,0
2003-04-14,10.000000,10.000000,10.000000,10.000000,8.985623,0
2003-04-15,10.000000,10.000000,10.000000,10.000000,8.985623,0
2003-04-16,10.000000,10.000000,10.000000,10.000000,8.985623,0
2003-04-17,10.000000,10.000000,10.000000,10.000000,8.985623,0
2003-04-18,10.000000,10.000000,10.000000,10.000000,8.985623,0
2003-04-21,10.000000,10.000000,10.000000,10.000000,8.985623,0
2003-04-22,10.000000,10.000000,10.000000,10.000000,8.985623,0
2003-04-23,10.650000,10.650000,9.050000,9.050000,8.131989,200
2003-04-24,9.050000,9.050000,9.050000,9.050000,8.131989,0
2003-04-25,9.050000,9.050000,9.050000,9.050000,8.131989,0
2003-04-28,9.050000,9.050000,9.050000,9.050000,8.131989,0
2003-04-29,9.050000,9.050000,9.050000,9.050000,8.131989,0
2003-04-30,8.500000,8.500000,8.500000,8.500000,7.637779,200
2003-05-01,8.500000,8.500000,8.500000,8.500000,7.637779,0
2003-05-02,8.150000,9.000000,8.150000,9.000000,8.087060,1100
2003-05-05,9.000000,9.000000,9.000000,9.000000,8.087060,200
2003-05-06,9.480000,9.480000,9.480000,9.480000,8.518371,300
2003-05-07,9.380000,9.380000,8.800000,8.800000,7.907348,600
2003-05-08,9.000000,9.000000,8.500000,8.500000,7.637779,1400
2003-05-09,8.500000,8.500000,8.500000,8.500000,7.637779,0
2003-05-12,8.450000,9.000000,8.450000,9.000000,8.087060,310
2003-05-13,9.750000,9.900000,9.750000,9.750000,8.760982,400
2003-05-14,10.600000,10.600000,8.850000,8.880000,7.979233,1270
2003-05-15,8.880000,8.880000,8.880000,8.880000,7.979233,0
2003-05-16,8.630000,9.000000,8.630000,9.000000,8.087060,150
2003-05-19,8.800000,8.800000,8.750000,8.750000,7.862421,1300
2003-05-20,9.200000,9.200000,9.200000,9.200000,8.266772,1000
2003-05-21,9.130000,9.130000,9.130000,9.130000,8.203875,500
2003-05-22,9.250000,10.030000,9.250000,10.030000,9.012580,3100
2003-05-23,9.530000,9.950000,9.530000,9.630000,8.653155,4100
2003-05-26,9.650000,10.580000,9.650000,10.580000,9.506790,3250
2003-05-27,10.150000,11.630000,10.150000,11.630000,10.450279,2100
2003-05-28,11.630000,12.780000,11.400000,12.780000,11.483626,2450
2003-05-29,13.000000,14.050000,13.000000,14.050000,12.624801,4550
2003-05-30,15.350000,15.450000,14.000000,15.450000,13.882788,9833
2003-06-02,15.600000,15.630000,15.050000,15.630000,14.044528,2400
2003-06-03,15.500000,15.550000,14.750000,15.450000,13.882788,5730
2003-06-04,15.550000,15.630000,15.500000,15.500000,13.927716,4673
2003-06-05,15.380000,15.500000,15.000000,15.000000,13.478435,850
2003-06-06,15.000000,15.000000,14.500000,14.500000,13.029153,800
2003-06-09,13.300000,13.300000,13.100000,13.100000,11.771166,400
2003-06-10,11.900000,12.380000,11.900000,11.900000,10.692891,1000
2003-06-11,12.280000,12.280000,11.250000,11.280000,10.135782,1485
2003-06-12,11.500000,11.500000,10.580000,10.580000,9.506790,1750
2003-06-13,10.050000,11.450000,10.050000,11.450000,10.288539,250815
2003-06-16,12.580000,12.580000,12.480000,12.480000,11.214058,150
2003-06-17,13.000000,13.000000,11.750000,11.800000,10.603036,700
2003-06-18,11.500000,12.250000,11.500000,12.130000,10.899561,710
2003-06-19,11.600000,11.600000,11.600000,11.600000,10.423324,200
2003-06-20,11.630000,11.750000,10.500000,10.500000,9.434905,2950
2003-06-23,11.500000,11.550000,10.800000,11.550000,10.378395,308990
2003-06-24,11.830000,12.430000,11.830000,12.430000,11.169129,1125
2003-06-25,12.500000,12.830000,12.480000,12.500000,11.232030,2025
2003-06-26,12.250000,12.630000,12.250000,12.630000,11.348842,400
2003-06-27,12.500000,12.500000,11.380000,12.430000,11.169129,800
2003-06-30,12.030000,12.450000,11.500000,12.450000,11.187100,1300
2003-07-01,11.450000,11.450000,11.450000,11.450000,10.288539,100
2003-07-02,11.830000,11.830000,11.830000,11.830000,10.629992,100
2003-07-03,11.530000,12.500000,11.530000,12.300000,11.052318,1800
2003-07-04,12.000000,12.500000,12.000000,12.400000,11.142173,1000
2003-07-07,12.750000,12.750000,12.750000,12.750000,11.456670,200
2003-07-08,12.080000,12.080000,12.050000,12.050000,10.827676,150
2003-07-09,11.500000,12.000000,11.500000,11.750000,10.558107,1700
2003-07-10,11.330000,11.750000,11.330000,11.630000,10.450279,1180
2003-07-11,11.280000,11.280000,11.080000,11.080000,9.956070,1100
2003-07-14,10.750000,11.400000,10.750000,10.880000,9.776358,1100
2003-07-15,11.000000,11.030000,11.000000,11.000000,9.884185,300
2003-07-16,10.750000,10.750000,10.750000,10.750000,9.659545,300
2003-07-17,10.750000,10.750000,10.250000,10.700000,9.614616,801
2003-07-18,10.000000,10.300000,10.000000,10.100000,9.075480,250
2003-07-21,9.900000,10.500000,9.900000,10.500000,9.434905,350
2003-07-22,10.080000,11.000000,10.000000,10.950000,9.839257,603
2003-07-23,10.750000,10.750000,10.300000,10.300000,9.255193,900
2003-07-24,10.250000,10.700000,10.000000,10.700000,9.614616,425
2003-07-25,10.700000,10.700000,10.700000,10.700000,9.614616,0
2003-07-28,10.500000,11.450000,10.500000,11.250000,10.108827,2100
2003-07-29,10.530000,11.430000,10.500000,11.430000,10.270568,749
2003-07-30,11.150000,11.150000,10.950000,11.000000,9.884185,2100
2003-07-31,11.000000,11.000000,11.000000,11.000000,9.884185,0
2003-08-01,11.030000,11.250000,11.030000,11.250000,10.108827,1000
2003-08-04,11.400000,11.850000,11.250000,11.750000,10.558107,850
2003-08-05,11.950000,12.930000,11.750000,12.680000,11.393770,4530
2003-08-06,11.750000,13.930000,11.750000,13.930000,12.516973,4610
2003-08-07,14.050000,15.300000,14.000000,15.300000,13.748004,7225
2003-08-08,15.000000,16.500000,15.000000,15.380000,13.819889,7288
2003-08-11,15.250000,16.000000,15.000000,15.150000,13.613219,3100
2003-08-12,15.000000,15.030000,14.750000,15.000000,13.478435,1439
2003-08-13,15.000000,16.500000,15.000000,16.150000,14.511781,6050
2003-08-14,16.500000,17.000000,16.500000,16.750000,15.050920,2654
2003-08-15,16.750000,16.750000,16.750000,16.750000,15.050920,0
2003-08-18,15.750000,16.879999,15.750000,16.879999,15.167731,2425
2003-08-19,15.450000,16.950001,15.450000,16.950001,15.230633,1350
2003-08-20,15.550000,16.500000,15.550000,16.500000,14.826278,1955
2003-08-21,16.400000,18.000000,15.750000,17.750000,15.949483,7322
2003-08-22,18.000000,18.000000,17.500000,17.680000,15.886580,1423
2003-08-25,17.500000,18.000000,15.950000,17.000000,15.275558,5300
2003-08-26,16.750000,16.750000,16.750000,16.750000,15.050920,200
2003-08-27,16.950001,16.950001,16.500000,16.580000,14.898163,1380
2003-08-28,16.129999,16.500000,16.000000,16.030001,14.403955,775
2003-08-29,16.250000,16.250000,16.000000,16.250000,14.601638,1900
2003-09-01,15.630000,17.500000,15.630000,17.500000,15.724841,2502
2003-09-02,17.500000,17.950001,16.250000,17.799999,15.994408,3900
2003-09-03,16.250000,16.629999,16.250000,16.600000,14.916135,500
2003-09-04,17.730000,18.030001,17.730000,18.000000,16.174120,2850
2003-09-05,17.000000,19.799999,17.000000,19.650000,17.656750,4350
2003-09-08,18.080000,20.379999,18.080000,19.750000,17.746605,21325
2003-09-09,20.000000,21.730000,18.750000,21.730000,19.525759,45360
2003-09-10,20.500000,21.500000,20.500000,21.200001,19.049522,21535
2003-09-11,22.400000,22.400000,21.000000,21.379999,19.211262,11850
2003-09-12,20.750000,21.250000,20.549999,20.549999,18.465456,550
2003-09-15,20.000000,20.250000,18.500000,20.250000,19.126625,19510
2003-09-16,20.000000,20.500000,20.000000,20.480000,19.343864,700
2003-09-17,22.480000,22.480000,20.000000,20.000000,18.890493,1550
2003-09-18,18.500000,20.250000,18.500000,19.850000,18.748814,2100
2003-09-19,19.000000,19.950001,19.000000,19.250000,18.182098,1300
2003-09-22,18.600000,18.600000,18.600000,18.600000,17.568157,100
2003-09-23,17.580000,17.580000,17.580000,17.580000,16.604744,100
2003-09-24,17.629999,19.250000,17.629999,19.250000,18.182098,1400
2003-09-25,18.299999,18.299999,18.299999,18.299999,17.284800,100
2003-09-26,18.299999,19.000000,18.299999,19.000000,17.945969,900
2003-09-29,18.980000,18.980000,17.850000,17.850000,16.859764,700
2003-09-30,17.879999,18.730000,17.879999,18.730000,17.690945,3200
2003-10-01,17.549999,18.879999,17.500000,18.080000,17.077005,1000
2003-10-02,18.080000,18.080000,18.080000,18.080000,17.077005,0
2003-10-03,17.629999,19.879999,17.629999,19.879999,18.777147,3875
2003-10-06,20.500000,21.850000,18.900000,21.299999,20.118374,15415
2003-10-07,22.379999,23.430000,22.379999,23.430000,22.130213,1700
2003-10-08,24.000000,24.549999,23.530001,24.450001,23.093626,2915
2003-10-09,24.500000,25.650000,24.049999,25.650000,24.227057,5600
2003-10-10,26.930000,26.930000,24.750000,24.879999,23.499771,8565
2003-10-13,23.980000,24.100000,23.750000,24.080000,22.744152,931
2003-10-14,23.500000,23.500000,22.879999,23.450001,22.149103,750
2003-10-15,22.530001,22.629999,22.299999,22.629999,21.374592,1900
2003-10-16,23.000000,23.000000,21.500000,22.000000,20.779541,3600
2003-10-17,21.080000,21.250000,21.000000,21.000000,19.835016,2850
2003-10-20,20.129999,20.250000,19.980000,19.980000,18.871601,1250
2003-10-21,19.049999,19.049999,19.049999,19.049999,17.993193,700
2003-10-22,18.100000,18.100000,18.100000,18.100000,17.095896,100
2003-10-23,18.500000,18.500000,17.250000,17.629999,16.651968,400
2003-10-24,17.100000,17.280001,16.799999,16.799999,15.868013,1000
2003-10-27,17.129999,17.129999,17.129999,17.129999,16.179707,200
2003-10-28,17.000000,17.000000,17.000000,17.000000,16.056917,50
2003-10-29,16.500000,17.850000,16.500000,17.850000,16.859764,1400
2003-10-30,17.500000,17.629999,17.299999,17.629999,16.651968,600
2003-10-31,17.629999,17.629999,17.629999,17.629999,16.651968,100
2003-11-03,17.750000,17.950001,17.250000,17.950001,16.954218,1050
2003-11-04,17.500000,17.500000,17.100000,17.100000,16.151371,300
2003-11-05,17.000000,17.000000,17.000000,17.000000,16.056917,200
2003-11-06,16.650000,16.650000,16.180000,16.180000,15.282409,1150
2003-11-07,15.550000,16.500000,15.380000,16.500000,15.584656,750
2003-11-10,15.730000,15.850000,15.730000,15.850000,14.970716,200
2003-11-11,16.500000,16.629999,16.500000,16.500000,15.584656,200
2003-11-12,16.530001,17.330000,16.500000,16.549999,15.631883,600
2003-11-13,17.129999,17.129999,17.000000,17.000000,16.056917,450
2003-11-14,16.280001,16.879999,16.250000,16.250000,15.348525,550
2003-11-17,16.250000,16.250000,16.250000,16.250000,15.348525,500
2003-11-18,17.049999,17.049999,16.500000,16.500000,15.584656,1200
2003-11-19,16.129999,16.500000,16.000000,16.100000,15.206847,2500
2003-11-20,16.100000,16.100000,16.100000,16.100000,15.206847,0
2003-11-21,15.300000,15.300000,15.300000,15.300000,14.451227,180
2003-11-24,16.049999,16.049999,15.580000,15.600000,14.734584,580
2003-11-25,14.850000,15.300000,14.850000,15.300000,14.451227,750
2003-11-26,15.300000,15.300000,15.300000,15.300000,14.451227,0
2003-11-27,14.630000,16.000000,14.630000,16.000000,15.112393,350
2003-11-28,16.799999,16.799999,15.300000,15.750000,14.876263,1800
2003-12-01,16.280001,16.530001,16.250000,16.530001,15.612993,1140
2003-12-02,16.750000,17.080000,16.750000,16.750000,15.820786,700
2003-12-03,17.480000,17.500000,16.750000,16.750000,15.820786,600
2003-12-04,16.150000,17.549999,16.150000,17.549999,16.576405,250
2003-12-05,17.500000,17.980000,16.830000,16.830000,15.896349,980
2003-12-08,16.980000,17.500000,16.980000,17.500000,16.529181,980
2003-12-09,18.000000,18.379999,17.400000,18.379999,17.360363,2284
2003-12-10,17.500000,18.000000,17.500000,17.629999,16.651968,800
2003-12-11,18.450001,18.450001,16.799999,16.799999,15.868013,2280
2003-12-12,17.030001,17.080000,16.879999,16.879999,15.943575,620
2003-12-15,16.500000,16.629999,16.080000,16.400000,15.490203,2120
2003-12-16,17.180000,17.200001,15.600000,15.600000,14.734584,101800
2003-12-17,16.379999,16.379999,15.750000,16.379999,15.471313,159660
2003-12-18,16.600000,17.180000,16.600000,17.030001,16.085255,1320
2003-12-19,17.879999,17.879999,17.000000,17.879999,16.888100,4675
2003-12-22,18.500000,18.750000,18.350000,18.750000,17.709837,1310
2003-12-23,19.230000,19.680000,18.900000,19.680000,18.588245,1910
2003-12-24,19.750000,20.000000,18.750000,18.879999,17.832624,1545
2003-12-25,18.879999,18.879999,18.879999,18.879999,17.832624,0
2003-12-26,18.879999,19.100000,18.879999,19.000000,17.945969,1400
2003-12-29,19.129999,19.799999,18.500000,19.500000,18.418230,11913
2003-12-30,18.549999,19.000000,18.549999,18.750000,17.709837,550
2003-12-31,17.879999,18.250000,17.850000,18.250000,17.237574,1100
2004-01-01,18.480000,18.480000,17.350000,17.600000,16.623634,1950
2004-01-02,17.500000,17.500000,17.250000,17.250000,16.293049,1000
2004-01-05,17.100000,17.480000,17.000000,17.480000,16.510290,610
2004-01-06,16.700001,16.750000,16.680000,16.680000,15.754670,1700
2004-01-07,15.880000,17.379999,15.880000,15.880000,14.999050,955
2004-01-08,15.500000,16.650000,15.500000,16.500000,15.584656,390
2004-01-09,16.750000,16.750000,16.000000,16.000000,15.112393,2200
2004-01-12,15.550000,15.550000,15.230000,15.250000,14.404000,2600
2004-01-13,15.730000,16.000000,14.880000,16.000000,15.112393,17250
2004-01-14,16.799999,16.799999,16.250000,16.799999,15.868013,1200
2004-01-15,16.500000,17.450001,16.500000,16.750000,15.820786,1950
